"variable" "activity_label" "subject_id" "mean"
"tbodygyro_mean_y" "WALKING_DOWNSTAIRS" 27 -0.0163131590545455
"tbodygyro_mean_y" "WALKING_DOWNSTAIRS" 28 0.00710564286763044
"tbodygyro_mean_y" "WALKING_DOWNSTAIRS" 29 -0.0851045889895833
"tbodygyro_mean_y" "WALKING_DOWNSTAIRS" 30 -0.0693112411951613
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 1 -0.166170015088679
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 2 -0.0320883097395833
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 3 -0.139275405637288
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 4 -0.0859471683596154
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 5 -0.117195551802128
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 6 -0.0518981989072549
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 7 -0.00247161973
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 8 -0.204205356087805
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 9 -0.0412587909579592
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 10 -0.0954600216446809
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 11 -0.0566928808703704
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 12 -0.0411314519307692
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 13 0.00381966911090909
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 14 -0.123499570044444
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 15 -0.154721289270833
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 16 -0.0486136789705882
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 17 -0.0548455941370417
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 18 -0.0526133819862069
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 19 -0.134514320575
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 20 -0.174650964745098
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 21 -0.155622431382979
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 22 -0.181458414495238
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 23 -0.111564389137255
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 24 -0.105932947294915
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 25 -0.109437658104615
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 26 -0.0657601804418182
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 27 0.00212499391686275
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 28 0.0212250958019608
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 29 -0.152328112210204
"tbodygyro_mean_y" "WALKING_UPSTAIRS" 30 -0.0779606464676923
"tbodygyro_mean_z" "LAYING" 1 0.14868943626
"tbodygyro_mean_z" "LAYING" 2 0.144882846104167
"tbodygyro_mean_z" "LAYING" 3 0.137999561112903
"tbodygyro_mean_z" "LAYING" 4 0.169720404092593
"tbodygyro_mean_z" "LAYING" 5 0.159894366942308
"tbodygyro_mean_z" "LAYING" 6 0.179102058245614
"tbodygyro_mean_z" "LAYING" 7 0.155920029769231
"tbodygyro_mean_z" "LAYING" 8 0.13818830737037
"tbodygyro_mean_z" "LAYING" 9 0.101275010682
"tbodygyro_mean_z" "LAYING" 10 0.104720478344828
"tbodygyro_mean_z" "LAYING" 11 0.152019015929825
"tbodygyro_mean_z" "LAYING" 12 0.14519184795
"tbodygyro_mean_z" "LAYING" 13 0.117819614790323
"tbodygyro_mean_z" "LAYING" 14 0.149124058235294
"tbodygyro_mean_z" "LAYING" 15 0.113451899791667
"tbodygyro_mean_z" "LAYING" 16 0.0966210349428571
"tbodygyro_mean_z" "LAYING" 17 0.111440490309859
"tbodygyro_mean_z" "LAYING" 18 0.0937781948153846
"tbodygyro_mean_z" "LAYING" 19 0.10860511373494
"tbodygyro_mean_z" "LAYING" 20 0.123680209926471
"tbodygyro_mean_z" "LAYING" 21 0.0980906517
"tbodygyro_mean_z" "LAYING" 22 0.145003879319444
"tbodygyro_mean_z" "LAYING" 23 0.111078594708333
"tbodygyro_mean_z" "LAYING" 24 0.111730746333333
"tbodygyro_mean_z" "LAYING" 25 0.139718671465753
"tbodygyro_mean_z" "LAYING" 26 0.152436344328947
"tbodygyro_mean_z" "LAYING" 27 0.118738360783784
"tbodygyro_mean_z" "LAYING" 28 0.09357912315
"tbodygyro_mean_z" "LAYING" 29 0.127411971652174
"tbodygyro_mean_z" "LAYING" 30 0.0938472163142857
"tbodygyro_mean_z" "SITTING" 1 0.0629313811914894
"tbodygyro_mean_z" "SITTING" 2 0.0412277462173913
"tbodygyro_mean_z" "SITTING" 3 0.0940113975530769
"tbodygyro_mean_z" "SITTING" 4 0.10115033478
"tbodygyro_mean_z" "SITTING" 5 0.0823934451590909
"tbodygyro_mean_z" "SITTING" 6 0.0854346006181818
"tbodygyro_mean_z" "SITTING" 7 0.0259476655145833
"tbodygyro_mean_z" "SITTING" 8 0.0716048809782609
"tbodygyro_mean_z" "SITTING" 9 0.0807919285908
"tbodygyro_mean_z" "SITTING" 10 0.0745958869444444
"tbodygyro_mean_z" "SITTING" 11 0.0761739419056604
"tbodygyro_mean_z" "SITTING" 12 0.0728462158235294
"tbodygyro_mean_z" "SITTING" 13 0.0823432026610204
"tbodygyro_mean_z" "SITTING" 14 0.0928523607037037
"tbodygyro_mean_z" "SITTING" 15 0.0951978083898305
"tbodygyro_mean_z" "SITTING" 16 0.0795736310463768
"tbodygyro_mean_z" "SITTING" 17 0.0860053803375
"tbodygyro_mean_z" "SITTING" 18 0.0848140511754386
"tbodygyro_mean_z" "SITTING" 19 0.0968980718168493
"tbodygyro_mean_z" "SITTING" 20 0.0642882138333333
"tbodygyro_mean_z" "SITTING" 21 0.0831326042823529
"tbodygyro_mean_z" "SITTING" 22 0.0804426775241936
"tbodygyro_mean_z" "SITTING" 23 0.0645673209117647
"tbodygyro_mean_z" "SITTING" 24 0.0800440230882353
"tbodygyro_mean_z" "SITTING" 25 0.0852783892769231
"tbodygyro_mean_z" "SITTING" 26 0.0711109471666667
"tbodygyro_mean_z" "SITTING" 27 0.0833752812157143
"tbodygyro_mean_z" "SITTING" 28 0.087025401375
"tbodygyro_mean_z" "SITTING" 29 0.0580495969166667
"tbodygyro_mean_z" "SITTING" 30 0.0702002598387097
"tbodygyro_mean_z" "STANDING" 1 0.074800751
"tbodygyro_mean_z" "STANDING" 2 0.0878351695481481
"tbodygyro_mean_z" "STANDING" 3 0.0665262054098361
"tbodygyro_mean_z" "STANDING" 4 0.0755636430892857
"tbodygyro_mean_z" "STANDING" 5 0.0690945763946429
"tbodygyro_mean_z" "STANDING" 6 0.0767394745964912
"tbodygyro_mean_z" "STANDING" 7 0.0851045000566038
"tbodygyro_mean_z" "STANDING" 8 0.063688907
"tbodygyro_mean_z" "STANDING" 9 0.0992409332222222
"tbodygyro_mean_z" "STANDING" 10 0.103251560681818
"tbodygyro_mean_z" "STANDING" 11 0.0810588216170213
"tbodygyro_mean_z" "STANDING" 12 0.074256819
"tbodygyro_mean_z" "STANDING" 13 0.085471246877193
"tbodygyro_mean_z" "STANDING" 14 0.07904758875
"tbodygyro_mean_z" "STANDING" 15 0.0761946738773585
"tbodygyro_mean_z" "STANDING" 16 0.0867342708846154
"tbodygyro_mean_z" "STANDING" 17 0.0880561869358974
"tbodygyro_mean_z" "STANDING" 18 0.0843190675616438
"tbodygyro_mean_z" "STANDING" 19 0.0710520180136986
"tbodygyro_mean_z" "STANDING" 20 0.0773671448739726
"tbodygyro_mean_z" "STANDING" 21 0.0864863265393258
"tbodygyro_mean_z" "STANDING" 22 0.0733466563174603
"tbodygyro_mean_z" "STANDING" 23 0.0816888999117647
"tbodygyro_mean_z" "STANDING" 24 0.077124614942029
"tbodygyro_mean_z" "STANDING" 25 0.0852685438243243
"tbodygyro_mean_z" "STANDING" 26 0.0776706781351351
"tbodygyro_mean_z" "STANDING" 27 0.07168414632375
"tbodygyro_mean_z" "STANDING" 28 0.0865173111012658
"tbodygyro_mean_z" "STANDING" 29 0.0827583768461538
"tbodygyro_mean_z" "STANDING" 30 0.0802514754237288
"tbodygyro_mean_z" "WALKING" 1 0.0849448173042105
"tbodygyro_mean_z" "WALKING" 2 0.0828336633220339
"tbodygyro_mean_z" "WALKING" 3 0.0813485942827586
"tbodygyro_mean_z" "WALKING" 4 0.0805677161216667
"tbodygyro_mean_z" "WALKING" 5 0.0815435495892857
"tbodygyro_mean_z" "WALKING" 6 0.0838808799280702
"tbodygyro_mean_z" "WALKING" 7 0.0641104602035088
"tbodygyro_mean_z" "WALKING" 8 0.0509657915395833
"tbodygyro_mean_z" "WALKING" 9 0.111629779896154
"tbodygyro_mean_z" "WALKING" 10 0.0986695731160377
"tbodygyro_mean_z" "WALKING" 11 0.0843744495507542
"tbodygyro_mean_z" "WALKING" 12 0.0999739123004
"tbodygyro_mean_z" "WALKING" 13 0.0784205641252632
"tbodygyro_mean_z" "WALKING" 14 0.0513222717627119
"tbodygyro_mean_z" "WALKING" 15 0.0842484921022222
"tbodygyro_mean_z" "WALKING" 16 0.0818650735686274
"tbodygyro_mean_z" "WALKING" 17 0.0757132656704918
"tbodygyro_mean_z" "WALKING" 18 0.0944718394625
"tbodygyro_mean_z" "WALKING" 19 0.0798106981923077
"tbodygyro_mean_z" "WALKING" 20 0.0851359929294118
"tbodygyro_mean_z" "WALKING" 21 0.0983715930038462
"tbodygyro_mean_z" "WALKING" 22 0.0775266594847826
"tbodygyro_mean_z" "WALKING" 23 0.10770045065339
"tbodygyro_mean_z" "WALKING" 24 0.0972006320344828
"tbodygyro_mean_z" "WALKING" 25 0.0867868736891892
"tbodygyro_mean_z" "WALKING" 26 0.0851069247830508
"tbodygyro_mean_z" "WALKING" 27 0.118267750196491
"tbodygyro_mean_z" "WALKING" 28 0.116065910925926
"tbodygyro_mean_z" "WALKING" 29 0.0856852236188679
"tbodygyro_mean_z" "WALKING" 30 0.0839568239261538
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 1 0.0900850142030612
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 2 0.097173808906383
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 3 0.123826738353061
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 4 0.05926394948
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 5 0.0806559989574468
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 6 0.0870012595210417
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 7 0.116894769042766
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 8 0.114143855152368
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 9 0.116804400690476
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 10 0.0724433685578947
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 11 0.057524457376087
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 12 0.0895434978391304
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 13 0.111284239655957
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 14 0.0353344537555556
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 15 0.0711758197607143
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 16 0.0835380057
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 17 0.0162878745776087
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 18 0.0987471683127273
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 19 0.163962510807692
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 20 0.103900480541333
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 21 0.148610020955556
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 22 0.0500708760555556
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 23 0.0953602497222222
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 24 0.111973650603636
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 25 0.0980750249310345
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 26 0.082221399603
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 27 0.152695027609091
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 28 0.138622425584783
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 29 0.0822244074666667
"tbodygyro_mean_z" "WALKING_DOWNSTAIRS" 30 0.0895767797064516
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 1 0.0583595463981132
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 2 0.0688374021666667
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 3 0.0215603697
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 4 0.0843753843384615
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 5 0.0424442819489362
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 6 0.0664234025976471
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 7 0.139217071509804
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 8 -0.0724546025804878
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 9 0.14569462592449
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 10 0.0879664182957447
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 11 0.0638054379968518
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 12 0.0898022757730769
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 13 0.116679563256364
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 14 -0.0441381886666667
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 15 0.0911681484547917
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 16 -0.00779288021764706
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 17 0.0560931358145833
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 18 0.0906736478431034
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 19 -0.000233248224999999
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 20 0.058701941845098
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 21 -0.00546829763829787
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 22 0.0157359244619048
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 23 -0.0325557522333333
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 24 0.0248290702830508
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 25 0.0996227385527692
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 26 0.0721458973490909
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 27 0.140129855776471
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 28 0.103720987705882
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 29 0.0854318123467347
"tbodygyro_mean_z" "WALKING_UPSTAIRS" 30 0.0814699303289231
"tbodygyrojerk_mean_x" "LAYING" 1 -0.107270949192
"tbodygyrojerk_mean_x" "LAYING" 2 -0.101974134208333
"tbodygyrojerk_mean_x" "LAYING" 3 -0.10004449883871
"tbodygyrojerk_mean_x" "LAYING" 4 -0.105019877685185
"tbodygyrojerk_mean_x" "LAYING" 5 -0.102114125
"tbodygyrojerk_mean_x" "LAYING" 6 -0.111267284631579
"tbodygyrojerk_mean_x" "LAYING" 7 -0.105944243484615
"tbodygyrojerk_mean_x" "LAYING" 8 -0.106445008314815
"tbodygyrojerk_mean_x" "LAYING" 9 -0.10384667982
"tbodygyrojerk_mean_x" "LAYING" 10 -0.100308254413793
"tbodygyrojerk_mean_x" "LAYING" 11 -0.102297501877193
"tbodygyrojerk_mean_x" "LAYING" 12 -0.0990402297166667
"tbodygyrojerk_mean_x" "LAYING" 13 -0.101835573822581
"tbodygyrojerk_mean_x" "LAYING" 14 -0.105446637019608
"tbodygyrojerk_mean_x" "LAYING" 15 -0.102266714236111
"tbodygyrojerk_mean_x" "LAYING" 16 -0.1022095722
"tbodygyrojerk_mean_x" "LAYING" 17 -0.102049763957746
"tbodygyrojerk_mean_x" "LAYING" 18 -0.0997154236307692
"tbodygyrojerk_mean_x" "LAYING" 19 -0.0956018266746988
"tbodygyrojerk_mean_x" "LAYING" 20 -0.0995033069117647
"tbodygyrojerk_mean_x" "LAYING" 21 -0.0964118375066667
"tbodygyrojerk_mean_x" "LAYING" 22 -0.100203934722222
"tbodygyrojerk_mean_x" "LAYING" 23 -0.102024922819444
"tbodygyrojerk_mean_x" "LAYING" 24 -0.102813809652778
"tbodygyrojerk_mean_x" "LAYING" 25 -0.101646999342466
"tbodygyrojerk_mean_x" "LAYING" 26 -0.100368640868421
"tbodygyrojerk_mean_x" "LAYING" 27 -0.101147695256757
"tbodygyrojerk_mean_x" "LAYING" 28 -0.1045116270375
"tbodygyrojerk_mean_x" "LAYING" 29 -0.0995339880724638
"tbodygyrojerk_mean_x" "LAYING" 30 -0.102277358585714
"tbodygyrojerk_mean_x" "SITTING" 1 -0.0936793807234043
"tbodygyrojerk_mean_x" "SITTING" 2 -0.0936328412826087
"tbodygyrojerk_mean_x" "SITTING" 3 -0.103605889057692
"tbodygyrojerk_mean_x" "SITTING" 4 -0.09694948424
"tbodygyrojerk_mean_x" "SITTING" 5 -0.0889747665681818
"tbodygyrojerk_mean_x" "SITTING" 6 -0.0936693524363636
"tbodygyrojerk_mean_x" "SITTING" 7 -0.0938155625083333
"tbodygyrojerk_mean_x" "SITTING" 8 -0.0923150250434783
"tbodygyrojerk_mean_x" "SITTING" 9 -0.0930708106
"tbodygyrojerk_mean_x" "SITTING" 10 -0.0931555026481481
"tbodygyrojerk_mean_x" "SITTING" 11 -0.0948423481320755
"tbodygyrojerk_mean_x" "SITTING" 12 -0.0941023489803922
"tbodygyrojerk_mean_x" "SITTING" 13 -0.095919848877551
"tbodygyrojerk_mean_x" "SITTING" 14 -0.0921614578888889
"tbodygyrojerk_mean_x" "SITTING" 15 -0.0953649067966102
"tbodygyrojerk_mean_x" "SITTING" 16 -0.0957204520289855
"tbodygyrojerk_mean_x" "SITTING" 17 -0.094247696875
"tbodygyrojerk_mean_x" "SITTING" 18 -0.0954723233684211
"tbodygyrojerk_mean_x" "SITTING" 19 -0.100986131452055
"tbodygyrojerk_mean_x" "SITTING" 20 -0.0959970816060606
"tbodygyrojerk_mean_x" "SITTING" 21 -0.101114775129412
"tbodygyrojerk_mean_x" "SITTING" 22 -0.0986493161935484
"tbodygyrojerk_mean_x" "SITTING" 23 -0.0967422192647059
"tbodygyrojerk_mean_x" "SITTING" 24 -0.0951782658382353
"tbodygyrojerk_mean_x" "SITTING" 25 -0.0954801379692308
"tbodygyrojerk_mean_x" "SITTING" 26 -0.095984817
"tbodygyrojerk_mean_x" "SITTING" 27 -0.0951635808
"tbodygyrojerk_mean_x" "SITTING" 28 -0.0953935055833333
"tbodygyrojerk_mean_x" "SITTING" 29 -0.0953636995833333
"tbodygyrojerk_mean_x" "SITTING" 30 -0.095270767516129
"tbodygyrojerk_mean_x" "STANDING" 1 -0.0996092129056604
"tbodygyrojerk_mean_x" "STANDING" 2 -0.105562157888889
"tbodygyrojerk_mean_x" "STANDING" 3 -0.0994602620655738
"tbodygyrojerk_mean_x" "STANDING" 4 -0.103057894142857
"tbodygyrojerk_mean_x" "STANDING" 5 -0.0922249863035714
"tbodygyrojerk_mean_x" "STANDING" 6 -0.103292534210526
"tbodygyrojerk_mean_x" "STANDING" 7 -0.0901539662169811
"tbodygyrojerk_mean_x" "STANDING" 8 -0.097757576
"tbodygyrojerk_mean_x" "STANDING" 9 -0.095897704
"tbodygyrojerk_mean_x" "STANDING" 10 -0.104753833181818
"tbodygyrojerk_mean_x" "STANDING" 11 -0.099519355893617
"tbodygyrojerk_mean_x" "STANDING" 12 -0.0976380412377049
"tbodygyrojerk_mean_x" "STANDING" 13 -0.0981199986666667
"tbodygyrojerk_mean_x" "STANDING" 14 -0.100718458866667
"tbodygyrojerk_mean_x" "STANDING" 15 -0.101358786226415
"tbodygyrojerk_mean_x" "STANDING" 16 -0.100107332602564
"tbodygyrojerk_mean_x" "STANDING" 17 -0.101289168653846
"tbodygyrojerk_mean_x" "STANDING" 18 -0.0987174024657534
"tbodygyrojerk_mean_x" "STANDING" 19 -0.0990467890520548
"tbodygyrojerk_mean_x" "STANDING" 20 -0.102049132684932
"tbodygyrojerk_mean_x" "STANDING" 21 -0.103199796370787
"tbodygyrojerk_mean_x" "STANDING" 22 -0.0975013472380952
"tbodygyrojerk_mean_x" "STANDING" 23 -0.0981481050441177
"tbodygyrojerk_mean_x" "STANDING" 24 -0.0991947719855072
"tbodygyrojerk_mean_x" "STANDING" 25 -0.100473697756757
"tbodygyrojerk_mean_x" "STANDING" 26 -0.100355997108108
"tbodygyrojerk_mean_x" "STANDING" 27 -0.0987605078625
"tbodygyrojerk_mean_x" "STANDING" 28 -0.102248409070886
"tbodygyrojerk_mean_x" "STANDING" 29 -0.0988701505538462
"tbodygyrojerk_mean_x" "STANDING" 30 -0.0997160228220339
"tbodygyrojerk_mean_x" "WALKING" 1 -0.0899975423705263
"tbodygyrojerk_mean_x" "WALKING" 2 -0.0818833429152542
"tbodygyrojerk_mean_x" "WALKING" 3 -0.0952398165017241
"tbodygyrojerk_mean_x" "WALKING" 4 -0.115321556475
"tbodygyrojerk_mean_x" "WALKING" 5 -0.0888408355267857
"tbodygyrojerk_mean_x" "WALKING" 6 -0.0878891090105263
"tbodygyrojerk_mean_x" "WALKING" 7 -0.123654199751333
"tbodygyrojerk_mean_x" "WALKING" 8 -0.135886431360417
"tbodygyrojerk_mean_x" "WALKING" 9 -0.0809204094461538
"tbodygyrojerk_mean_x" "WALKING" 10 -0.122709563462264
"tbodygyrojerk_mean_x" "WALKING" 11 -0.0918204195491525
"tbodygyrojerk_mean_x" "WALKING" 12 -0.06223893174
"tbodygyrojerk_mean_x" "WALKING" 13 -0.0966598593263158
"tbodygyrojerk_mean_x" "WALKING" 14 -0.110656054802153
"tbodygyrojerk_mean_x" "WALKING" 15 -0.0776692754648148
"tbodygyrojerk_mean_x" "WALKING" 16 -0.110917348282353
"tbodygyrojerk_mean_x" "WALKING" 17 -0.109959237927869
"tbodygyrojerk_mean_x" "WALKING" 18 -0.0966435295642857
"tbodygyrojerk_mean_x" "WALKING" 19 -0.0832353261384615
"tbodygyrojerk_mean_x" "WALKING" 20 -0.0679992365372549
"tbodygyrojerk_mean_x" "WALKING" 21 -0.0868767709153846
"tbodygyrojerk_mean_x" "WALKING" 22 -0.132977562363043
"tbodygyrojerk_mean_x" "WALKING" 23 -0.0578128239067797
"tbodygyrojerk_mean_x" "WALKING" 24 -0.0625311679982759
"tbodygyrojerk_mean_x" "WALKING" 25 -0.102377269321622
"tbodygyrojerk_mean_x" "WALKING" 26 -0.099411456038983
"tbodygyrojerk_mean_x" "WALKING" 27 -0.0786163508824035
"tbodygyrojerk_mean_x" "WALKING" 28 -0.092974671262963
"tbodygyrojerk_mean_x" "WALKING" 29 -0.10688830318283
"tbodygyrojerk_mean_x" "WALKING" 30 -0.0873839917276923
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 1 -0.0739592036271429
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 2 -0.0581038498510638
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 3 -0.0778701650285714
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 4 -0.0921282734666667
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 5 -0.110149008255319
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 6 -0.0256452232354167
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 7 -0.0597273512680851
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 8 -0.0349283489710526
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 9 -0.094591202447619
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 10 -0.0643764005526316
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 11 -0.0220916265065217
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 12 -0.0264668968652174
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 13 -0.0647199842553191
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 14 -0.108620377713333
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 15 -0.0482532079928571
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 16 -0.103904044543617
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 17 -0.1077700285
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 18 -0.0836566573181818
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 19 -0.0337429578461538
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 20 -0.0452503065777778
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 21 -0.0726461849022222
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 22 -0.0901744530194444
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 23 -0.117725824412963
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 24 -0.0914145014654545
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 25 -0.127952445399655
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 26 -0.0992465275036
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 27 -0.0515814754272727
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 28 -0.0266492977565217
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 29 -0.0743986469979167
"tbodygyrojerk_mean_x" "WALKING_DOWNSTAIRS" 30 -0.0615954583870968
"tbodygyrojerk_mean_x" "WALKING_UPSTAIRS" 1 -0.122232768011321
"tbodygyrojerk_mean_x" "WALKING_UPSTAIRS" 2 -0.0828858001333333
"tbodygyrojerk_mean_x" "WALKING_UPSTAIRS" 3 -0.115510569491525
"tbodygyrojerk_mean_x" "WALKING_UPSTAIRS" 4 -0.1314720713
"tbodygyrojerk_mean_x" "WALKING_UPSTAIRS" 5 -0.143029686361702
"tbodygyrojerk_mean_x" "WALKING_UPSTAIRS" 6 -0.0652024492378431
"tbodygyrojerk_mean_x" "WALKING_UPSTAIRS" 7 -0.0856640866647059
"tbodygyrojerk_mean_x" "WALKING_UPSTAIRS" 8 -0.15544567414878
"tbodygyrojerk_mean_x" "WALKING_UPSTAIRS" 9 -0.0684689593355102
"tbodygyrojerk_mean_x" "WALKING_UPSTAIRS" 10 -0.157212539189362
"tbodygyrojerk_mean_x" "WALKING_UPSTAIRS" 11 -0.0645245413759259
"tbodygyrojerk_mean_x" "WALKING_UPSTAIRS" 12 -0.0455638872076923
"tbodygyrojerk_mean_x" "WALKING_UPSTAIRS" 13 -0.0664817176345455
"tbodygyrojerk_mean_x" "WALKING_UPSTAIRS" 14 -0.128266667862963
"tbodygyrojerk_mean_x" "WALKING_UPSTAIRS" 15 -0.144485986527083
"tbodygyrojerk_mean_x" "WALKING_UPSTAIRS" 16 -0.140908293613922
"tbodygyrojerk_mean_x" "WALKING_UPSTAIRS" 17 -0.142655397660417
"tbodygyrojerk_mean_x" "WALKING_UPSTAIRS" 18 -0.0899953036658621
"tbodygyrojerk_mean_x" "WALKING_UPSTAIRS" 19 -0.1018063044
"tbodygyrojerk_mean_x" "WALKING_UPSTAIRS" 20 -0.148389168870392
"tbodygyrojerk_mean_x" "WALKING_UPSTAIRS" 21 -0.144351492595745
"tbodygyrojerk_mean_x" "WALKING_UPSTAIRS" 22 -0.148450080695476
"tbodygyrojerk_mean_x" "WALKING_UPSTAIRS" 23 -0.109913094117647
